"Date","cloud_cover","sunshine","global_radiation","max_temp","mean_temp","min_temp","precipitation","pressure","snow_depth","Number of Bicycle Hires","CO","NO","NO2","O3","PM10","SO2","Bus journeys (m)","Underground journeys (m)","DLR Journeys (m)","Tram Journeys (m)","Overground Journeys (m)","London Cable Car Journeys (m)","TfL Rail Journeys (m)"
2019-08-30,3,8.9,210,24.8,17.8,10.8,0,101950,0,37147,0.3,NA,NA,20.4,NA,3.5,159.778183144974,99.3922919524793,8.73440247360494,1.6473234233843,13.5231198871213,0.132138,4.26000595948173
2019-08-31,2,8.6,205,24.9,19.1,13.4,0,102050,0,30847,0.3,59.2,60.4,20.6,NA,3,159.778183144974,99.3922919524793,8.73440247360494,1.6473234233843,13.5231198871213,0.132138,4.26000595948173
2019-09-01,3,5.7,167,21.6,18.6,12.3,0,101260,0,29486,0.2,20.8,35.2,30.6,NA,1.4,159.778183144974,99.3922919524793,8.73440247360494,1.6473234233843,13.5231198871213,0.132138,4.26000595948173
2019-09-02,3,8.6,193,23.6,16.4,11.3,0,101800,0,35280,0.3,85.6,69.8,14.5,NA,3.6,159.778183144974,99.3922919524793,8.73440247360494,1.6473234233843,13.5231198871213,0.132138,4.26000595948173
2019-09-03,4,7.1,175,22.8,16.1,8.7,0,102360,0,37229,0.3,91.3,66.8,18,NA,4,159.778183144974,99.3922919524793,8.73440247360494,1.6473234233843,13.5231198871213,0.132138,4.26000595948173
2019-09-04,7,2.5,113,21.1,19.1,15.3,7.2,102260,0,33933,NA,41,46.5,26.8,NA,NA,159.778183144974,99.3922919524793,8.73440247360494,1.6473234233843,13.5231198871213,0.132138,4.26000595948173
2019-09-05,6,7,171,18.7,17.9,14.6,0,101570,0,36722,0.4,31,35.8,34.8,NA,1.9,159.778183144974,99.3922919524793,8.73440247360494,1.6473234233843,13.5231198871213,0.132138,4.26000595948173
2019-09-06,3,8.5,186,18.8,15.3,11.9,0,102490,0,31798,0.4,102.9,67,10,NA,5.1,159.778183144974,99.3922919524793,8.73440247360494,1.6473234233843,13.5231198871213,0.132138,4.26000595948173
2019-09-07,4,0.7,77,17.8,14.1,9.3,0,102230,0,28038,0.2,11.7,22.9,33.6,NA,1,159.778183144974,99.3922919524793,8.73440247360494,1.6473234233843,13.5231198871213,0.132138,4.26000595948173
2019-09-08,6,2.8,113,18.6,14.6,11.3,0,102340,0,27969,0.2,16.5,33.4,37.7,NA,1.2,159.778183144974,99.3922919524793,8.73440247360494,1.6473234233843,13.5231198871213,0.132138,4.26000595948173
2019-09-09,2,8.6,183,16.1,12.3,6.1,0,102340,0,29440,0.2,76.1,67.4,18.2,NA,4.4,159.778183144974,99.3922919524793,8.73440247360494,1.6473234233843,13.5231198871213,0.132138,4.26000595948173
2019-09-10,8,0,52,21.9,13.9,11.8,0,101360,0,36814,0.3,57,57.4,12.1,NA,3.7,159.778183144974,99.3922919524793,8.73440247360494,1.6473234233843,13.5231198871213,0.132138,4.26000595948173
2019-09-11,5,5.4,144,21.8,15.9,9.9,0,101870,0,35787,0.2,95.8,58.9,10.7,NA,5.1,159.778183144974,99.3922919524793,8.73440247360494,1.6473234233843,13.5231198871213,0.132138,4.26000595948173
2019-09-12,7,0.5,68,25.7,17.6,13.5,0,102020,0,38252,0.3,106.4,62.2,8.3,NA,5.4,159.778183144974,99.3922919524793,8.73440247360494,1.6473234233843,13.5231198871213,0.132138,4.26000595948173
2019-09-13,6,3.3,115,22.6,18.9,12,0,102700,0,37354,0.4,26.4,38.9,29.3,NA,1.6,159.778183144974,99.3922919524793,8.73440247360494,1.6473234233843,13.5231198871213,0.132138,4.26000595948173
2019-09-14,2,11.8,205,24,18.1,13.5,0,103390,0,34966,0.4,61.9,72.1,NA,NA,3.4,159.778183144974,99.3922919524793,8.73440247360494,1.6473234233843,13.5231198871213,0.132138,4.26000595948173
2019-09-15,0,10.9,195,26.6,16.6,9.1,0,103210,0,33698,0.3,38.1,51.8,17.8,NA,2.6,159.778183144974,99.3922919524793,8.73440247360494,1.6473234233843,13.5231198871213,0.132138,4.26000595948173
2019-09-16,0,10,185,20.6,18.2,9.8,0.2,102430,0,32747,0.2,45.2,38,9.8,NA,2.9,159.778183144974,99.3922919524793,8.73440247360494,1.6473234233843,13.5231198871213,0.132138,4.26000595948173
2019-09-17,8,0,47,20,18,15.4,0.6,102210,0,39025,0.2,14.3,29.5,34.5,NA,1.3,159.778183144974,99.3922919524793,8.73440247360494,1.6473234233843,13.5231198871213,0.132138,4.26000595948173
2019-09-18,1,11.4,194,20,14.8,9.6,0,102540,0,38751,0.2,31.5,49.5,25.6,NA,2.1,159.778183144974,99.3922919524793,8.73440247360494,1.6473234233843,13.5231198871213,0.132138,4.26000595948173
2019-09-19,0,11.1,189,22.2,13.9,7.8,0,102960,0,38271,0.3,56.8,67.6,17.9,NA,3.4,159.778183144974,99.3922919524793,8.73440247360494,1.6473234233843,13.5231198871213,0.132138,4.26000595948173
2019-09-20,0,10.5,182,22.4,15.1,7.9,0,103080,0,37699,0.3,70.9,81.8,14.9,NA,5.7,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-09-21,0,10.8,183,26.4,15.8,9.3,0,102510,0,36479,0.3,48.8,80.4,14.8,NA,4.7,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-09-22,0,10.6,179,23.9,19.1,11.8,0.2,101220,0,24154,0.2,49.8,65.2,14.9,NA,3.1,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-09-23,6,0.4,58,20.1,20.6,17.3,1.6,100440,0,30941,0.3,89.6,64.5,15.3,NA,4.5,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-09-24,6,3.3,102,20.5,16.8,13.5,18.8,100970,0,21563,0.4,104.6,67,10.9,NA,5.1,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-09-25,7,1.8,81,22.2,17.9,15.2,12.6,100170,0,32427,0.3,105,64,10.7,NA,5.3,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-09-26,7,2.6,91,20.9,18.4,14.6,3.6,100050,0,28976,0.4,104,71.6,13.4,NA,5.3,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-09-27,6,1.7,78,19,18.2,15.5,0.8,100290,0,29557,0.3,98.9,66.6,14.2,NA,4.7,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-09-28,3,4.1,107,19.7,16.1,13.2,1.2,100410,0,24960,0.3,68.8,56.6,17,NA,3.2,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-09-29,6,0.3,51,19.8,15.8,12,4.6,100800,0,15478,0.2,35.5,37.7,28.5,NA,1.9,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-09-30,7,0.3,50,17.8,16.9,13.9,4.4,99800,0,27787,0.5,124.2,68.7,8.7,NA,5.6,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-10-01,6,0.2,47,21.1,13.8,9.7,7.2,100860,0,24631,0.3,91.2,56.2,20.5,NA,4.2,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-10-02,7,2.8,87,14.4,17.4,13.6,9.4,100020,0,33923,0.3,24.7,37,24,NA,1.4,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-10-03,1,7.9,136,15.3,10.6,6.7,0,101770,0,32707,0.6,152.39999,84,6.8,NA,8,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-10-04,5,0.2,45,15.7,9.7,4,1.8,101640,0,32314,0.4,121.4,70.4,7.6,NA,6.6,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-10-05,6,0.2,44,16.3,12.1,8.4,0.4,100550,0,26578,0.3,39.3,50,15,NA,2.5,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-10-06,8,0,36,17.3,13.8,11.4,16,101390,0,21690,0.2,16.4,27.9,29.8,NA,1.2,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-10-07,7,4.7,101,16.9,14.4,11.6,1,101110,0,28418,0.4,108.6,65.7,9.2,NA,5.6,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-10-08,8,0.5,49,17.9,13.6,10.2,1.8,101420,0,32894,0.5,139.60001,74.1,8.9,NA,7.4,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-10-09,5,2.5,76,16.3,15,12.1,3.4,100700,0,34874,0.4,123.1,73.4,13.1,NA,6.7,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-10-10,6,4.2,92,17.5,13.4,10.5,0.2,100530,0,35641,0.4,141.5,71.9,10.6,NA,6.7,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-10-11,4,3.8,87,17.2,12.9,8.3,3.6,101100,0,25222,0.4,92.6,67.6,16.9,NA,4.2,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-10-12,8,0,33,16.4,15.3,13.4,7,100650,0,10047,0.3,94.8,72,13.4,NA,4.3,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-10-13,8,0,32,17.3,13.5,10.6,12.4,100810,0,16040,0.3,66,60.9,15.4,NA,3.3,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-10-14,7,1.1,54,16,14.1,10.9,4,100450,0,22519,0.3,79.8,57.2,7.6,NA,3.8,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-10-15,8,0,31,17.5,13.2,10.3,3.6,100550,0,34372,0.5,140.3,76.5,8.7,NA,7.2,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-10-16,6,1.7,60,16.3,14.1,10.7,0.8,100410,0,30763,0.5,107.7,69.8,NA,NA,5.6,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-10-17,6,3,73,15.4,13,9.7,0,100310,0,30259,0.3,114.6,77.5,8.1,NA,5.6,179.309296507182,112.241421665026,9.53269063663349,2.30797290927836,17.8206319924178,0.08751,4.86194096174864
2019-10-18,5,2.7,69,15.6,11.8,8.2,10.2,100540,0,29675,0.4,104.1,72.3,18.9,NA,5.2,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-10-19,5,4.6,85,15.8,12.4,9.3,2.4,99950,0,25400,0.5,108,70.9,12.1,NA,5.4,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-10-20,3,6.7,100,12.1,12.7,9.5,0.6,100100,0,20545,0.3,28.8,30.4,22.5,NA,2.3,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-10-21,5,1.4,52,13.3,8.3,4.6,0.2,101050,0,24215,0.2,17.3,26.8,33.9,NA,1.1,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-10-22,8,0,28,16,11.1,8.8,0.4,101850,0,33916,0.5,139.60001,72.5,5.5,NA,7,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-10-23,2,7.6,102,14.6,11.2,6.5,0,102320,0,31786,0.5,111,63,2.9,NA,6.3,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-10-24,6,0.2,33,12.5,9.4,4.2,0.2,101350,0,23489,0.3,119.4,64,2,NA,6.8,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-10-25,7,0,26,16.9,10.4,8.3,5.6,100560,0,28988,0.3,97.2,59.7,17.1,NA,5,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-10-26,7,0,26,16.9,13.2,9.5,0.4,101120,0,14397,0.2,37,42.3,33,NA,2.3,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-10-27,8,0,25,12,14.6,12.2,4.2,100850,0,22155,0.2,35.2,47.3,17,NA,2.1,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-10-28,2,5.3,80,11,8,4,0,102330,0,30208,0.2,34.1,48.5,13.8,NA,2.2,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-10-29,4,3.5,65,11.5,6,1.1,0,102490,0,31225,0.2,28.4,50.3,25.7,NA,1.7,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-10-30,8,0.1,27,12.9,8.6,5.7,0,102510,0,32157,0.3,62.1,63.7,13.8,NA,4.4,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-10-31,5,4.4,70,13.3,9.9,7,0,102400,0,30951,0.2,100.9,63.8,3.8,NA,6.1,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-11-01,5,4.9,72,16.2,9.9,6.5,3.2,101880,0,25128,0.4,112.5,67.3,4.9,NA,6.4,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-11-02,8,0,23,14,11.8,7.4,1.4,99920,0,14557,0.4,63.9,51.2,24.8,NA,4.9,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-11-03,7,0.3,29,12.4,12,10,4.2,98080,0,18356,0.4,92.2,66.9,10.4,NA,6.2,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-11-04,4,1.8,46,12.8,9.2,6,2,98170,0,29198,0.5,125.5,71.2,7.5,NA,7.6,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-11-05,4,1.2,39,13,10.1,7.3,0,98410,0,31016,0.2,28.8,33.3,16.5,NA,2.3,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-11-06,8,0.6,32,9.6,9.6,6.1,1.2,99700,0,30745,0.4,110.5,67.6,13,NA,6.5,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-11-07,5,3.3,55,11.2,6.5,3.3,9.2,100360,0,30244,0.6,153.8,78.9,9.5,NA,8.8,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-11-08,4,6,72,9,8.4,5.6,0,99320,0,26194,0.4,94.1,54.7,8.9,NA,5.3,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-11-09,5,0.1,23,7.8,4.3,-0.3,0.2,100620,0,12350,0.3,85.3,59.7,8.9,NA,4.9,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-11-10,6,0.4,27,11.1,4.1,0.4,12.4,100600,0,18491,0.3,34.3,42,20.2,NA,1.9,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-11-11,5,6.3,70,10,6.3,1.6,2.4,101060,0,28080,0.4,74.9,63.9,11.9,NA,4.2,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-11-12,5,3.5,53,9,7.3,4.7,0,100240,0,27391,0.3,120.8,71.7,10.1,NA,6.3,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-11-13,5,2.7,46,10.1,6.1,3.2,1.8,99900,0,29661,0.5,144.2,77.9,8.2,NA,7.9,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-11-14,4,3.3,50,9.8,6.4,2.7,17.2,99830,0,28649,0.4,97,78.1,12.8,NA,5.3,168.908631407927,113.283061079026,9.95261459940411,2.20183977212616,17.1082871049106,0.104711,4.89506874059995
2019-11-15,7,2.6,44,8.9,6.8,3.8,0.2,99490,0,21318,0.1,15.6,29.2,22.9,NA,0.9,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-11-16,8,0,18,8.2,6.5,4,1.6,100300,0,18553,0.3,58.1,47.8,7.7,NA,2.9,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-11-17,8,0.7,28,8.7,6.5,4.7,0,100610,0,18082,0.5,77.9,52.3,3.8,NA,4.1,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-11-18,7,2.1,39,9.5,5.1,1.5,0,101120,0,28521,0.3,33.1,40.1,23,NA,2.2,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-11-19,3,3.8,49,7.1,6,2.6,0,101590,0,28760,0.3,186.2,81.9,2.5,NA,8.9,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-11-20,6,0,17,8,2.5,-2.1,0,101680,0,29437,0.4,100.5,70.5,11.3,NA,5,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-11-21,3,0.8,27,7.6,4.2,0.4,0,101210,0,27064,0.4,129,64.2,5,NA,7.1,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-11-22,8,0,16,9.9,4.8,2,4.2,100330,0,24865,0.4,87.2,69.6,11,NA,4.6,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-11-23,7,0.7,26,10.8,6.8,3.6,1,99530,0,14904,0.3,66.2,51.4,4.8,NA,3.9,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-11-24,7,0,16,11.8,9.2,7.6,3.4,99370,0,15599,0.5,96,49.8,5.5,NA,5.2,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-11-25,7,0.1,18,11.8,8.8,5.9,0,100300,0,25722,0.3,80.9,58.1,10,NA,4.4,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-11-26,8,0,15,13.6,10.1,8.4,2,100210,0,26982,0.3,84.6,67.5,9.9,NA,4.9,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-11-27,7,0,15,11.9,11.6,9.5,5.2,99480,0,26575,0.4,86.8,71.4,10.5,NA,5.4,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-11-28,8,1.2,28,10.1,10.6,9.2,3,98400,0,26030,0.2,56,46.8,13,NA,3.3,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-11-29,8,0.3,20,7.9,9,7.9,2,99560,0,28463,0.4,45.3,49.1,14.6,NA,2.3,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-11-30,2,5.7,53,7.1,5.3,2.8,0.2,101550,0,18176,0.2,63.2,61.1,4.4,NA,3.3,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-12-01,3,3.8,43,7.5,3.1,-0.8,0,102150,0,14242,0.1,14.1,30.9,29.3,NA,0.6,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-12-02,3,1.3,26,7.6,4.8,2,0,102360,0,27306,0.4,122.3,64.8,9.6,NA,6.8,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-12-03,1,5.5,48,10,3.4,-0.8,0.2,103110,0,29645,0.4,195.10001,86.2,2.4,NA,10.4,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-12-04,5,2.9,35,9,5.2,0.4,0,102770,0,29458,0.6,204.89999,85.7,2.4,NA,11.7,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-12-05,1,5.4,47,12.1,4.6,0.2,0.2,102110,0,28547,0.6,195.7,77.2,4.7,NA,12.3,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-12-06,7,0.5,19,13.8,5.4,-1.3,3.8,101880,0,21917,0.3,112.8,74.3,10.5,NA,7.7,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-12-07,7,0.1,15,11.9,8.3,2.8,0.2,100640,0,19235,0.3,93.5,61.6,10.9,NA,5.5,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-12-08,7,0.3,17,11.2,9.3,6.8,2,101220,0,15139,0.5,61.6,53.7,26.3,NA,3.9,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-12-09,5,1.7,27,9.7,10,8.8,0,99950,0,27089,0.4,44.2,39.5,28.3,NA,2.6,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-12-10,3,4.1,39,11.9,8.1,6.5,0,100930,0,24198,0.3,98.3,67.2,9.1,NA,4.6,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-12-11,6,0,12,8.4,5.8,-0.2,3.6,101430,0,27414,0.5,175.60001,85.2,8.7,NA,8.5,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-12-12,2,2.6,31,9.4,6,3.5,0.2,100500,0,19740,0.3,156.7,86.7,5.2,NA,8.7,176.215720795089,117.54643181375,9.84476860103004,2.31589791759786,15.8314069254016,0.075864,4.96337678274902
2019-12-13,6,0,12,8.6,5,0.6,11,98920,0,23189,0.4,91.6,64.5,17.8,NA,6.1,140.987996945574,91.2023139060479,7.51070118621785,1.9091652891767,10.587197790917,0.086786,4.34618118846911
2019-12-14,7,2,28,9.1,6.7,4.7,2,97920,0,14862,0.3,77,72.3,19.4,NA,4.8,140.987996945574,91.2023139060479,7.51070118621785,1.9091652891767,10.587197790917,0.086786,4.34618118846911
2019-12-15,4,2.6,31,10.3,6.5,3.9,10.8,98950,0,14077,0.3,64.1,61.4,24.3,NA,3.3,140.987996945574,91.2023139060479,7.51070118621785,1.9091652891767,10.587197790917,0.086786,4.34618118846911
2019-12-16,4,4,38,9,7.5,4.8,8.4,99510,0,24344,0.4,112.9,78.3,11.4,NA,5.8,140.987996945574,91.2023139060479,7.51070118621785,1.9091652891767,10.587197790917,0.086786,4.34618118846911
2019-12-17,7,0,12,7.8,6.7,4.3,4.4,99980,0,19747,0.4,93.7,67,12.2,NA,5,140.987996945574,91.2023139060479,7.51070118621785,1.9091652891767,10.587197790917,0.086786,4.34618118846911
2019-12-18,8,0,12,12,7,6.2,1.4,100050,0,24745,0.3,94,71.5,7.8,NA,4.6,140.987996945574,91.2023139060479,7.51070118621785,1.9091652891767,10.587197790917,0.086786,4.34618118846911
2019-12-19,5,1.2,23,13.6,6.4,0.8,9,100760,0,21679,0.2,74.6,59.3,11.4,NA,4,140.987996945574,91.2023139060479,7.51070118621785,1.9091652891767,10.587197790917,0.086786,4.34618118846911
2019-12-20,8,0.4,17,10.8,9.7,5.7,13,99620,0,14451,0.4,108.4,73.3,10.8,NA,6.4,140.987996945574,91.2023139060479,7.51070118621785,1.9091652891767,10.587197790917,0.086786,4.34618118846911
2019-12-21,6,0.5,18,10.7,9.6,8.3,8,98110,0,9370,0.2,63.6,64.7,16.2,NA,3.7,140.987996945574,91.2023139060479,7.51070118621785,1.9091652891767,10.587197790917,0.086786,4.34618118846911
2019-12-22,7,1.9,27,9.6,7.5,4.2,7.2,97900,0,10407,0.4,63.6,61.3,17.3,NA,3.3,140.987996945574,91.2023139060479,7.51070118621785,1.9091652891767,10.587197790917,0.086786,4.34618118846911
2019-12-23,6,2.2,29,10.9,8.3,7.1,0,98480,0,15878,0.5,81.7,63.2,10.1,NA,3.5,140.987996945574,91.2023139060479,7.51070118621785,1.9091652891767,10.587197790917,0.086786,4.34618118846911
2019-12-24,4,4.1,38,12.3,8.1,5.2,1.2,100710,0,10478,0.3,47.1,56,18.6,NA,3.1,140.987996945574,91.2023139060479,7.51070118621785,1.9091652891767,10.587197790917,0.086786,4.34618118846911
2019-12-25,5,2,28,9,9.8,7.2,0.2,100850,0,34674,0.4,53.8,43.5,23,NA,2.8,140.987996945574,91.2023139060479,7.51070118621785,1.9091652891767,10.587197790917,0.086786,4.34618118846911
2019-12-26,2,5,42,10.2,5.7,2.4,0.2,102320,0,5649,0.3,42.9,49.2,18.7,NA,2.6,140.987996945574,91.2023139060479,7.51070118621785,1.9091652891767,10.587197790917,0.086786,4.34618118846911
2019-12-27,7,0.1,14,8.3,5.8,1.5,2.6,101650,0,11718,0.3,56.6,38.6,16,NA,2.7,140.987996945574,91.2023139060479,7.51070118621785,1.9091652891767,10.587197790917,0.086786,4.34618118846911
2019-12-28,8,0,12,9.6,7.5,6.6,0,102880,0,11414,0.2,75.5,52.8,5.2,NA,3.7,140.987996945574,91.2023139060479,7.51070118621785,1.9091652891767,10.587197790917,0.086786,4.34618118846911
2019-12-29,8,0,12,9.9,8.1,6.6,0,103630,0,12256,0.3,75.3,50.4,10.4,NA,4,140.987996945574,91.2023139060479,7.51070118621785,1.9091652891767,10.587197790917,0.086786,4.34618118846911
2019-12-30,6,2.2,29,11.5,8.7,7.4,0,103360,0,16166,0.2,105.9,47.3,2.3,NA,5.8,140.987996945574,91.2023139060479,7.51070118621785,1.9091652891767,10.587197790917,0.086786,4.34618118846911
2019-12-31,0,3.6,37,9.3,6.5,1.5,0,102970,0,13043,0.2,61,44.7,3.3,NA,3.5,140.987996945574,91.2023139060479,7.51070118621785,1.9091652891767,10.587197790917,0.086786,4.34618118846911
2020-01-01,7,0,13,9.4,7.1,4.9,0,103160,0,11152,0.3,79,51.3,3.3,NA,4.9,140.987996945574,91.2023139060479,7.51070118621785,1.9091652891767,10.587197790917,0.086786,4.34618118846911
